date,value,up&down,10,20,30,60
2020-10-22,2.0023,1.54,1.94194,1.8826,1.8864633333333336,1.8325916666666664
2020-10-23,1.964,-1.91,1.95371,1.8886300000000005,1.88561,1.8362333333333327
2020-10-26,1.9404,-1.2,1.95449,1.89225,1.8855466666666667,1.840935
2020-10-27,1.9625,1.14,1.9549,1.898345,1.88772,1.8457683333333328
2020-10-28,2.0292,3.4,1.9627000000000003,1.9084600000000005,1.89362,1.85095
2020-10-29,2.0814,2.57,1.97564,1.92145,1.902666666666667,1.8567683333333336
2020-10-30,2.0148,-3.2,1.98426,1.93271,1.9086433333333332,1.8613
2020-11-02,2.0425,1.37,1.99769,1.945105,1.91371,1.8662933333333336
2020-11-03,2.0617,0.94,2.00708,1.95758,1.91852,1.871475
2020-11-04,2.0722,0.51,2.0171,1.970635,1.92367,1.877
2020-11-05,2.1191,2.26,2.02878,1.98536,1.9313266666666664,1.88322
2020-11-06,2.1008,-0.86,2.04246,1.998085,1.939906666666667,1.88989
2020-11-09,2.1334,1.55,2.06176,2.008125,1.9487533333333331,1.8974800000000005
2020-11-10,2.1863,2.48,2.08414,2.01952,1.9602766666666664,1.905908333333333
2020-11-11,2.1925,0.28,2.10047,2.031585,1.9724633333333328,1.914265
2020-11-12,2.2462,2.45,2.11695,2.046295,1.9866166666666667,1.92406
2020-11-13,2.1585,-3.9,2.13132,2.05779,1.998913333333333,1.9321766666666669
2020-11-16,2.2423,3.88,2.1513,2.074495,2.0138366666666667,1.940783333333333
2020-11-17,2.2103,-1.43,2.16616,2.08662,2.0271066666666666,1.9481483333333327
2020-11-18,2.174,-1.64,2.17634,2.0967200000000004,2.039203333333333,1.954525
2020-11-19,2.1968,1.05,2.18411,2.106445,2.05161,1.9612633333333331
2020-11-20,2.2441,2.15,2.19844,2.12045,2.06487,1.9694816666666668
2020-11-23,2.271,1.2,2.2122,2.1369800000000003,2.07615,1.9776
2020-11-24,2.2799,0.39,2.22156,2.15285,2.086866666666667,1.98518
2020-11-25,2.1909,-3.9,2.2214,2.160935,2.094856666666667,1.9902633333333333
2020-11-26,2.2024,0.52,2.21702,2.166985,2.103203333333333,1.9955816666666664
2020-11-27,2.2125,0.46,2.22242,2.17687,2.1126666666666667,2.0005816666666667
2020-11-30,2.1549,-2.6,2.21368,2.18249,2.12089,2.00339
2020-12-01,2.1715,0.77,2.2098,2.18798,2.12768,2.006325
2020-12-02,2.1657,-0.27,2.20897,2.192655,2.134136666666667,2.009525
2020-12-03,2.189,1.08,2.20819,2.1961500000000003,2.14036,2.013411666666667
2020-12-04,2.2709,3.74,2.2108700000000003,2.204655,2.15059,2.0181
2020-12-07,2.2808,0.44,2.21185,2.212025,2.161936666666667,2.023741666666667
2020-12-08,2.3164,1.56,2.2155,2.2185300000000003,2.1737333333333333,2.030726666666667
2020-12-09,2.3161,-0.01,2.22802,2.22471,2.1832966666666667,2.0384583333333333
2020-12-10,2.338,0.95,2.24158,2.2293,2.19185,2.0472583333333336
2020-12-11,2.3535,0.66,2.2556800000000004,2.23905,2.20314,2.0558916666666667
2020-12-14,2.4177,2.73,2.28196,2.24782,2.2156466666666668,2.064678333333333
2020-12-15,2.4052,-0.52,2.30533,2.257565,2.2270966666666667,2.0728083333333336
2020-12-16,2.4612,2.33,2.33488,2.271925,2.240063333333333,2.0818666666666665
2020-12-17,2.5097,1.97,2.36695,2.28757,2.253083333333333,2.0922050000000003
2020-12-18,2.5117,0.08,2.39103,2.30095,2.26678,2.103343333333333
2020-12-21,2.5278,0.64,2.41573,2.31379,2.279926666666667,2.11434
2020-12-22,2.5775,1.97,2.44184,2.32867,2.2929666666666666,2.1266216666666664
2020-12-23,2.5608,-0.65,2.46631,2.347165,2.305243333333333,2.138853333333333
2020-12-24,2.4997,-2.39,2.48248,2.36203,2.3136933333333336,2.150155
2020-12-25,2.4933,-0.26,2.49646,2.37607,2.324853333333333,2.1618833333333334
2020-12-28,2.6057,4.51,2.51526,2.39861,2.336966666666667,2.1754016666666667
2020-12-29,2.5775,-1.08,2.53249,2.41891,2.349206666666667,2.1881566666666665
2020-12-30,2.6391,2.39,2.55028,2.44258,2.3647100000000005,2.201956666666667
2020-12-31,2.684,1.7,2.5677100000000004,2.46733,2.38095,2.21628
2021-01-04,2.7796,3.56,2.5945,2.492765,2.3988000000000005,2.231835
2021-01-05,2.9203,5.06,2.63375,2.5247400000000004,2.420443333333333,2.248296666666667
2021-01-06,2.9258,0.19,2.66858,2.55521,2.441973333333333,2.26442
2021-01-07,2.9559,1.03,2.70809,2.5872,2.467473333333333,2.281165
2021-01-08,2.8717,-2.85,2.74529,2.613885,2.489783333333333,2.2964933333333333
2021-01-11,2.7759,-3.34,2.77355,2.635005,2.508563333333333,2.310615
2021-01-12,2.862,3.1,2.79918,2.65722,2.5321333333333333,2.326511666666667
2021-01-13,2.8273,-1.21,2.82416,2.678325,2.553993333333333,2.3408366666666667
2021-01-14,2.7282,-3.51,2.83307,2.691675,2.5727433333333334,2.35344
2021-01-15,2.6502,-2.86,2.8296900000000003,2.6987,2.5881166666666666,2.364238333333333
2021-01-18,2.6129,-1.41,2.8130200000000003,2.70376,2.5995166666666667,2.375053333333333
2021-01-19,2.5688,-1.69,2.77787,2.7058100000000005,2.6091166666666665,2.3855266666666664
2021-01-20,2.5947,1.01,2.7447600000000003,2.70667,2.618393333333333,2.396063333333333
2021-01-21,2.6643,2.68,2.7156,2.7118450000000003,2.6300000000000003,2.406648333333334
2021-01-22,2.6537,-0.4,2.6938,2.719545,2.6405233333333333,2.416186666666667
2021-01-25,2.8095,5.87,2.69716,2.735355,2.655723333333333,2.4294316666666664
2021-01-26,2.7459,-2.26,2.68555,2.7423650000000004,2.666663333333333,2.441155
2021-01-27,2.6672,-2.87,2.66954,2.74685,2.675396666666667,2.451246666666667
2021-01-28,2.6279,-1.47,2.65951,2.74629,2.680953333333333,2.4605083333333337
2021-01-29,2.6733,1.73,2.66182,2.745755,2.686406666666667,2.469745
2021-02-01,2.6681,-0.19,2.66734,2.74018,2.69162,2.4792
2021-02-02,2.7822,4.28,2.68868,2.733275,2.7001,2.490013333333333
2021-02-03,2.7899,0.28,2.7082,2.72648,2.70718,2.5000733333333334
2021-02-04,2.8089,0.68,2.72266,2.7191300000000003,2.71545,2.5103466666666665
2021-02-05,2.8375,1.02,2.74104,2.71742,2.72671,2.520201666666667
2021-02-08,2.8404,0.1,2.74413,2.720645,2.7382800000000005,2.531566666666667
2021-02-09,2.9127,2.55,2.76081,2.72318,2.7485133333333334,2.54274
2021-02-10,3.0423,4.45,2.79832,2.73393,2.764006666666667,2.5566066666666667
2021-02-18,2.9292,-3.72,2.82845,2.74398,2.7736766666666663,2.569193333333333
2021-02-19,2.9236,-0.19,2.85348,2.75765,2.7816633333333334,2.581306666666667
2021-02-22,2.6977,-7.73,2.85644,2.76189,2.7789333333333333,2.588866666666667
2021-02-23,2.6995,0.07,2.84817,2.768425,2.771573333333333,2.5960083333333333
2021-02-24,2.5482,-5.6,2.8240000000000003,2.7661,2.7589866666666665,2.60048
2021-02-25,2.5008,-1.86,2.79319,2.757925,2.7438166666666666,2.605645
2021-02-26,2.4341,-2.67,2.75285,2.746945,2.72923,2.6095066666666664
2021-03-01,2.4469,0.53,2.7135,2.728815,2.7182633333333333,2.6134133333333334
2021-03-02,2.3802,-2.73,2.66025,2.7105299999999994,2.702203333333333,2.6171683333333333
2021-03-03,2.4352,2.31,2.59954,2.69893,2.6891333333333334,2.621563333333333
2021-03-04,2.3135,-5.0,2.53797,2.68321,2.67531,2.6240266666666665
2021-03-05,2.3394,1.12,2.47955,2.666515,2.66495,2.626533333333333
2021-03-08,2.179,-6.86,2.42768,2.64206,2.6504866666666667,2.625001666666667
2021-03-09,2.1167,-2.86,2.3694,2.608785,2.6354166666666665,2.622266666666667
2021-03-10,2.1835,3.16,2.33293,2.578465,2.62171,2.620051666666667
2021-03-11,2.2657,3.76,2.3094200000000003,2.551305,2.608423333333333,2.6192116666666663
2021-03-12,2.2637,-0.09,2.29238,2.522615,2.595423333333333,2.617973333333333
2021-03-15,2.161,-4.54,2.26379,2.488645,2.5738066666666666,2.614765
2021-03-16,2.2179,2.63,2.24756,2.453905,2.5562066666666667,2.611435
2021-03-17,2.2505,1.47,2.22909,2.414315,2.5423166666666663,2.6088566666666666
2021-03-18,2.3209,3.13,2.22983,2.3839,2.532083333333333,2.6065183333333333
2021-03-19,2.2605,-2.6,2.22194,2.3507450000000003,2.518323333333333,2.602365
2021-03-22,2.266,0.24,2.23064,2.32916,2.5049200000000003,2.59827
2021-03-23,2.2888,1.01,2.24785,2.308625,2.4884733333333333,2.594286666666666
2021-03-24,2.2898,0.04,2.25848,2.295705,2.4718033333333334,2.589491666666667
2021-03-25,2.2732,-0.72,2.25923,2.284325,2.453946666666667,2.5846983333333333
2021-03-26,2.3528,3.5,2.26814,2.28026,2.43779,2.58225
2021-03-29,2.404,2.18,2.29244,2.278115,2.423243333333333,2.580761666666667
2021-03-30,2.4139,0.41,2.31204,2.2798000000000003,2.4066166666666664,2.577565
2021-03-31,2.3776,-1.5,2.32475,2.27692,2.38446,2.5742333333333334
2021-04-01,2.4342,2.38,2.33608,2.2829550000000003,2.3679600000000005,2.570818333333333
2021-04-02,2.5427,4.46,2.3643,2.29312,2.3552633333333333,2.5684633333333333
2021-04-06,2.509,-1.33,2.3886000000000003,2.30962,2.3489733333333334,2.563953333333333
2021-04-07,2.4077,-4.04,2.40049,2.32417,2.3392466666666665,2.55541
2021-04-08,2.4541,1.93,2.41692,2.3377,2.33611,2.5475483333333333
2021-04-09,2.3896,-2.63,2.42856,2.343895,2.3324033333333336,2.53811
2021-04-12,2.3814,-0.34,2.43142,2.34978,2.330646666666667,2.529938333333333
2021-04-13,2.4127,1.31,2.43229,2.362365,2.329506666666667,2.523885
2021-04-14,2.4475,1.44,2.43565,2.373845,2.33175,2.516976666666667
2021-04-15,2.4292,-0.75,2.44081,2.38278,2.33155,2.5103416666666667
2021-04-16,2.4876,2.4,2.4461500000000003,2.391115,2.3373533333333336,2.506331666666666
2021-04-19,2.5177,1.21,2.44365,2.403975,2.343296666666667,2.5041233333333333
2021-04-20,2.5507,1.31,2.44782,2.41821,2.3556866666666667,2.503086666666667
2021-04-21,2.609,2.29,2.46795,2.43422,2.3720966666666663,2.503756666666667
2021-04-22,2.6062,-0.11,2.4831600000000003,2.45004,2.3861866666666667,2.5039483333333337
2021-04-23,2.6375,1.2,2.50795,2.468255,2.3985800000000004,2.5035016666666667
2021-04-26,2.5928,-1.69,2.52909,2.480255,2.4095500000000003,2.502486666666667
2021-04-27,2.6288,1.39,2.5507,2.491495,2.425143333333333,2.499475
2021-04-28,2.6901,2.33,2.57496,2.505305,2.4408833333333333,2.498545
2021-04-29,2.6907,0.02,2.60111,2.52096,2.455556666666667,2.4989366666666664
2021-04-30,2.6662,-0.91,2.61897,2.53256,2.4670666666666667,2.499575
2021-05-06,2.5844,-3.07,2.62564,2.534645,2.477863333333333,2.4980933333333337
2021-05-07,2.5433,-1.59,2.6249,2.53636,2.4871066666666666,2.496013333333333
2021-05-10,2.5042,-1.54,2.61442,2.541185,2.4942866666666665,2.49138
2021-05-11,2.5909,3.46,2.61289,2.548025,2.504323333333333,2.4880633333333333
2021-05-12,2.6316,1.57,2.6123000000000003,2.560125,2.51627,2.4851083333333333
2021-05-13,2.6462,0.55,2.61764,2.573365,2.52605,2.48192
2021-05-14,1.348,1.88,2.48956,2.52013,2.49085,2.4570466666666664
2021-05-17,1.3741,1.94,2.35796,2.46646,2.45619,2.4314033333333334
2021-05-18,1.3806,0.47,2.22695,2.41403,2.4229566666666664,2.4037083333333333
2021-05-19,1.3661,-1.05,2.09694,2.357955,2.387353333333333,2.3776566666666668
2021-05-20,1.396,2.19,1.9781,2.30187,2.34913,2.352196666666667
2021-05-21,1.3973,0.09,1.8635,2.2442,2.312073333333333,2.330523333333333
2021-05-24,1.4338,2.61,1.75646,2.1854400000000003,2.27961,2.3094283333333334
2021-05-25,1.4801,3.23,1.64538,2.129135,2.2471433333333333,2.2916266666666667
2021-05-26,1.4661,-0.95,1.52883,2.070565,2.21636,2.274381666666667
2021-05-27,1.4755,0.64,1.41176,2.0147000000000004,2.186163333333333,2.258405
2021-05-28,1.476,0.03,1.42456,1.95706,2.1549400000000003,2.242223333333333
2021-05-31,1.4812,0.35,1.43527,1.896615,2.12273,2.22724
2021-06-01,1.4926,0.77,1.44647,1.83671,2.09151,2.21153
2021-06-02,1.4738,-1.26,1.45724,1.77709,2.057716666666667,2.197535
2021-06-03,1.4913,1.19,1.46677,1.7224350000000002,2.023503333333333,2.1834
2021-06-04,1.5202,1.94,1.47906,1.67128,1.989153333333333,2.17242
2021-06-07,1.5509,2.02,1.49077,1.6236150000000005,1.9538833333333332,2.16299
2021-06-08,1.4521,-6.37,1.48797,1.566675,1.9154133333333332,2.1508
2021-06-09,1.4505,-0.11,1.4864099999999998,1.50762,1.8758466666666669,2.1372133333333334
2021-06-10,1.4698,1.33,1.48584,1.4488,1.8384133333333328,2.1239816666666664
2021-06-11,1.4304,-2.68,1.48128,1.4529200000000002,1.7984666666666669,2.111805
2021-06-15,1.4326,0.15,1.47642,1.4558449999999998,1.75655,2.098716666666667
2021-06-16,1.4098,-1.59,1.4681399999999998,1.457305,1.7138533333333337,2.084705
2021-06-17,1.4456,2.54,1.46532,1.46128,1.6731666666666667,2.0701166666666664
2021-06-18,1.4282,-1.2,1.45901,1.46289,1.634626666666667,2.056245
2021-06-21,1.4167,-0.81,1.4486599999999998,1.46386,1.5970733333333331,2.04209
2021-06-22,1.4273,0.75,1.4363,1.4635349999999998,1.5611766666666669,2.0277316666666665
2021-06-23,1.3819,-3.18,1.42928,1.458625,1.5208766666666669,2.0126
2021-06-24,1.3868,0.35,1.42291,1.45466,1.4793833333333335,1.9978266666666669
2021-06-25,1.4178,2.24,1.41771,1.451775,1.4384366666666668,1.9822433333333331
2021-06-28,1.4323,1.02,1.4179,1.4495900000000002,1.4412466666666668,1.9660483333333332
2021-06-29,1.4078,-1.71,1.41542,1.44592,1.4423700000000002,1.94928
2021-06-30,1.4227,1.06,1.41671,1.442425,1.4437733333333334,1.933365
2021-07-01,1.4339,0.79,1.41554,1.44043,1.4460333333333333,1.9166933333333331
2021-07-02,1.3779,-3.91,1.41051,1.43476,1.4454299999999998,1.89728
2021-07-05,1.3863,0.61,1.40747,1.428065,1.4450633333333331,1.8785683333333332
2021-07-06,1.3792,-0.51,1.40266,1.41948,1.4432433333333334,1.8614266666666663
2021-07-07,1.4003,1.53,1.4045,1.41689,1.440583333333333,1.8438633333333332
2021-07-08,1.3694,-2.21,1.40276,1.4128349999999998,1.4373600000000002,1.82686
2021-07-09,1.327,-3.1,1.39368,1.405695,1.43241,1.8092866666666665
2021-07-12,1.3367,0.73,1.38412,1.40101,1.4277666666666666,1.7913533333333334
2021-07-13,1.3701,2.5,1.38035,1.397885,1.4240633333333332,1.7733966666666667
2021-07-14,1.3764,0.46,1.37572,1.3962150000000002,1.42019,1.75585
2021-07-15,1.4156,2.85,1.3738899999999998,1.394715,1.41825,1.7379833333333332
2021-07-16,1.3956,-1.41,1.37566,1.393085,1.41506,1.7192816666666668
2021-07-19,1.4075,0.85,1.37778,1.392625,1.4113033333333331,1.7002283333333332
2021-07-20,1.4127,0.37,1.38113,1.391895,1.4066966666666665,1.68029
2021-07-21,1.414,0.09,1.3824999999999998,1.3935,1.4054266666666666,1.66042
2021-07-22,1.3875,-1.87,1.38431,1.393535,1.4033266666666668,1.6395866666666667
2021-07-23,1.351,-2.63,1.38671,1.390195,1.3993666666666666,1.6188900000000002
2021-07-26,1.2528,-7.27,1.37832,1.38122,1.3934466666666667,1.5959566666666667
2021-07-27,1.1984,-4.34,1.36115,1.37075,1.38564,1.571095
2021-07-28,1.2131,1.23,1.34482,1.36027,1.3790833333333332,1.5464683333333331
2021-07-29,1.1992,-1.15,1.32318,1.348535,1.37087,1.5220183333333333
2021-07-30,1.1243,-6.25,1.29605,1.335855,1.36074,1.4976833333333337
2021-08-02,1.1867,5.55,1.2739699999999998,1.325875,1.3530733333333336,1.4750733333333337
2021-08-03,1.1984,0.99,1.2525400000000002,1.316835,1.345443333333333,1.45331
2021-08-04,1.1804,-1.5,1.22918,1.30584,1.3387266666666666,1.4298016666666666
2021-08-05,1.166,-1.22,1.20703,1.29567,1.3313666666666666,1.4053749999999998
2021-08-06,1.1587,-0.63,1.1878,1.287255,1.32273,1.3805833333333335
2021-08-09,1.1828,2.08,1.1808,1.27956,1.3144133333333334,1.37783
2021-08-10,1.2578,6.34,1.18674,1.273945,1.309413333333333,1.3758916666666667
2021-08-11,1.2336,-1.92,1.18879,1.266805,1.30311,1.373441666666667
2021-08-12,1.2125,-1.71,1.19012,1.25665,1.2957299999999998,1.3708816666666666
2021-08-13,1.2196,0.59,1.19965,1.24785,1.2904533333333332,1.3679416666666666
2021-08-16,1.224,0.36,1.20338,1.238675,1.2850433333333335,1.3650533333333332
2021-08-17,1.1679,-4.58,1.20033,1.226435,1.2779999999999998,1.3606216666666666
2021-08-18,1.1808,1.1,1.20037,1.214775,1.2706833333333334,1.3556333333333337
2021-08-19,1.1588,-1.86,1.19965,1.20334,1.2636633333333334,1.3505116666666668
2021-08-20,1.085,-6.37,1.19228,1.19004,1.2555966666666667,1.3440033333333332
2021-08-23,1.1015,1.52,1.18415,1.1824750000000002,1.2477566666666666,1.3377616666666663
2021-08-24,1.1335,2.91,1.17172,1.17923,1.23987,1.3319666666666663
2021-08-25,1.1642,2.71,1.16478,1.1767850000000002,1.2327966666666663,1.326493333333333
2021-08-26,1.1253,-3.34,1.15606,1.17309,1.22312,1.320685
2021-08-27,1.1237,-0.14,1.14647,1.17306,1.2140566666666668,1.3145583333333335
2021-08-30,1.1291,0.48,1.13698,1.17018,1.2047766666666668,1.30804
2021-08-31,1.1112,-1.59,1.1313099999999998,1.16582,1.1947266666666667,1.3007116666666667
2021-09-01,1.1466,3.19,1.12789,1.16413,1.1858133333333332,1.29562
2021-09-02,1.1271,-1.7,1.1247200000000002,1.1621849999999998,1.1771333333333334,1.29023
2021-09-03,1.137,0.88,1.1299199999999998,1.1610999999999998,1.1700000000000002,1.2846833333333334
2021-09-06,1.1746,3.31,1.13723,1.16069,1.1673933333333333,1.28042
2021-09-07,1.1818,0.61,1.14206,1.15689,1.16684,1.27624
2021-09-08,1.1581,-2.01,1.14145,1.153115,1.1650066666666667,1.272045
2021-09-09,1.1571,-0.09,1.14463,1.1503450000000002,1.163603333333333,1.2672366666666666
2021-09-10,1.1782,1.82,1.15008,1.1482750000000002,1.1653999999999998,1.26307
2021-09-13,1.1634,-1.26,1.15351,1.145245,1.1646233333333331,1.2588483333333331
2021-09-14,1.158,-0.46,1.1581899999999998,1.14475,1.1632766666666667,1.25436
2021-09-15,1.1252,-2.83,1.15605,1.1419700000000002,1.161436666666667,1.2500816666666668
2021-09-16,1.1316,0.57,1.1565,1.14061,1.16029,1.245828333333333
2021-09-17,1.1762,3.94,1.16042,1.1451699999999998,1.1608733333333334,1.2418016666666667
2021-09-22,1.1398,-3.09,1.15694,1.147085,1.15944,1.2369266666666665
2021-09-23,1.1459,0.54,1.15335,1.147705,1.15571,1.2325616666666666
2021-09-24,1.174,2.45,1.15494,1.148195,1.1537233333333332,1.2284166666666667
2021-09-27,1.2487,6.36,1.1641,1.154365,1.15493,1.22533
2021-09-28,1.2288,-1.59,1.16916,1.15962,1.1552366666666667,1.222845
2021-09-29,1.2216,-0.59,1.17498,1.164245,1.1551566666666666,1.2201
2021-09-30,1.2308,0.75,1.18226,1.1702249999999998,1.1572533333333332,1.2176266666666666
2021-10-08,1.2648,2.76,1.1962199999999998,1.176135,1.1600533333333332,1.2153683333333334
2021-10-11,1.2586,-0.49,1.2089199999999998,1.18271,1.16338,1.2135216666666666
2021-10-12,1.2613,0.21,1.2174299999999998,1.188925,1.1692566666666666,1.2124266666666663
2021-10-13,1.31,3.86,1.23445,1.195695,1.1762066666666666,1.2119816666666663
2021-10-14,1.3053,-0.36,1.25039,1.20187,1.1819333333333333,1.2109016666666668
2021-10-15,1.295,-0.79,1.26249,1.208715,1.1862933333333332,1.209545
2021-10-18,1.2079,-6.73,1.25841,1.211255,1.1890466666666666,1.2060833333333332
2021-10-19,1.2343,2.19,1.25896,1.21406,1.1927333333333332,1.203395
2021-10-20,1.2406,0.51,1.26086,1.21792,1.1964499999999998,1.2006133333333333
2021-10-21,1.2447,0.33,1.26225,1.222255,1.2009,1.1978133333333332
2021-10-22,1.2583,1.09,1.2616,1.22891,1.2046233333333334,1.1952183333333333
2021-10-25,1.2494,-0.71,1.26068,1.2348,1.2087,1.1929166666666664
2021-10-26,1.255,0.45,1.26005,1.23874,1.2126333333333332,1.1913166666666666
2021-10-27,1.2239,-2.48,1.25144,1.242945,1.214276666666667,1.190835
2021-10-28,1.2326,0.71,1.24417,1.24728,1.2159699999999998,1.1914049999999998
2021-10-29,1.2458,1.07,1.2392499999999995,1.25087,1.2188933333333334,1.1919499999999998
2021-11-01,1.2353,-0.84,1.24199,1.2502,1.2214999999999998,1.1925516666666665
2021-11-02,1.2201,-1.23,1.24057,1.249765,1.2228966666666667,1.1941483333333334
2021-11-03,1.2088,-0.93,1.23739,1.2491249999999998,1.2244099999999998,1.1945166666666664
2021-11-04,1.2527,3.63,1.23819,1.25022,1.2275666666666667,1.1954216666666666
2021-11-05,1.255,0.18,1.23786,1.24973,1.231893333333333,1.196665
2021-11-08,1.2514,-0.29,1.2380600000000002,1.24937,1.2358866666666666,1.1980883333333334
2021-11-09,1.2388,-1.01,1.23644,1.2482449999999998,1.2379733333333331,1.199423333333333
2021-11-10,1.2149,-1.93,1.23554,1.24349,1.2404766666666664,1.1999583333333332
2021-11-11,1.216,0.09,1.23388,1.239025,1.242813333333333,1.199261666666667
2021-11-12,1.2027,-1.09,1.22957,1.23441,1.24377,1.1987466666666664
2021-11-15,1.2083,0.47,1.22687,1.23443,1.2424233333333334,1.1986766666666668
2021-11-16,1.2502,3.47,1.22988,1.235225,1.2431366666666668,1.1991866666666666
2021-11-17,1.242,-0.66,1.2332,1.235295,1.2438166666666666,1.1994866666666666
2021-11-18,1.2429,0.07,1.23222,1.235205,1.24422,1.2007366666666666
2021-11-19,1.2594,1.33,1.23266,1.2352599999999998,1.2440400000000005,1.2020466666666667
2021-11-22,1.2662,0.54,1.23414,1.2361,1.2442933333333337,1.2038366666666669
2021-11-23,1.2681,0.15,1.23707,1.236755,1.24452,1.2068883333333331
2021-11-24,1.2995,2.48,1.24553,1.240535,1.24417,1.2101883333333334
2021-11-25,1.2937,-0.45,1.2533,1.24359,1.2437833333333332,1.2128583333333334
2021-11-26,1.2882,-0.43,1.26185,1.24571,1.2435566666666666,1.214925
2021-11-29,1.295,0.53,1.27052,1.248695,1.24646,1.2177533333333332
2021-11-30,1.2692,-1.99,1.27242,1.25115,1.2476233333333335,1.2201783333333334
2021-12-01,1.2771,0.62,1.27593,1.254565,1.2488400000000002,1.222645
2021-12-02,1.2877,0.83,1.28041,1.256315,1.2502733333333331,1.2255866666666668
2021-12-03,1.3245,2.86,1.28692,1.25979,1.25248,1.2285516666666667
2021-12-06,1.3204,-0.31,1.29234,1.26324,1.2548466666666669,1.2317733333333334
2021-12-07,1.3224,0.15,1.29777,1.26742,1.2570933333333334,1.2348633333333334
2021-12-08,1.3702,3.61,1.30484,1.275185,1.26197,1.2381233333333337
2021-12-09,1.3942,1.75,1.31489,1.2840950000000002,1.267356666666667,1.2416633333333336
2021-12-10,1.3932,-0.07,1.32539,1.29362,1.2722699999999998,1.2455816666666666
2021-12-13,1.4021,0.64,1.3361,1.30331,1.2778300000000002,1.249665
2021-12-14,1.4121,0.71,1.35039,1.3114050000000002,1.28423,1.2535633333333331
2021-12-15,1.393,-1.35,1.3619800000000002,1.318955,1.29037,1.25739
2021-12-16,1.3736,-1.39,1.37057,1.3254899999999998,1.2944,1.2609833333333331
2021-12-17,1.3374,-2.64,1.37186,1.32939,1.297146666666667,1.26452
2021-12-20,1.3388,0.1,1.3737,1.33302,1.30006,1.2679733333333334
2021-12-21,1.3321,-0.5,1.37467,1.33622,1.3031700000000002,1.2705716666666664
2021-12-22,1.3372,0.38,1.37137,1.338105,1.307246666666667,1.273861666666667
2021-12-23,1.3653,2.1,1.36848,1.341685,1.3122233333333333,1.277518333333333
2021-12-24,1.3751,0.72,1.3666699999999998,1.34603,1.31797,1.28087
2021-12-27,1.3613,-1.0,1.3625899999999995,1.349345,1.32307,1.2827466666666667
2021-12-28,1.3768,1.14,1.35906,1.354725,1.32729,1.2852133333333335
2021-12-29,1.3125,-4.67,1.35101,1.356495,1.3296400000000002,1.2867283333333333
2021-12-30,1.3225,0.76,1.3459,1.358235,1.332293333333333,1.2882566666666666
2021-12-31,0.9571,-1.16,1.30787,1.339865,1.3222166666666666,1.2831283333333334
2022-01-04,0.9526,-0.47,1.26925,1.321475,1.3117633333333332,1.278028333333333
2022-01-05,0.9442,-0.88,1.23046,1.302565,1.3009666666666668,1.2727433333333336
2022-01-06,0.9314,-1.36,1.18988,1.280625,1.2886966666666666,1.2664333333333333
2022-01-07,0.9113,-2.16,1.1444800000000002,1.2564799999999998,1.27595,1.2598666666666667
2022-01-10,0.9065,-0.53,1.09762,1.2321449999999998,1.263226666666667,1.253391666666667
2022-01-11,0.8938,-1.4,1.05087,1.20673,1.2498533333333337,1.2481566666666668
2022-01-12,0.9007,0.77,1.00326,1.1811599999999998,1.23757,1.2425966666666668
2022-01-13,0.8709,-3.31,0.9591,1.1550550000000002,1.22403,1.236435
2022-01-14,0.8649,-0.69,0.91334,1.12962,1.2099366666666669,1.2301050000000002
2022-01-17,0.8684,0.4,0.90447,1.10617,1.1947333333333332,1.2236066666666665
2022-01-18,0.8828,1.66,0.89749,1.08337,1.1801466666666665,1.217496666666667
2022-01-19,0.8733,-1.08,0.8904,1.06043,1.1651766666666663,1.211135
2022-01-20,0.8887,1.76,0.88613,1.038005,1.1491266666666666,1.2055483333333332
2022-01-21,0.9008,1.36,0.88508,1.01478,1.13268,1.2000183333333334
2022-01-24,0.8942,-0.73,0.88385,0.990735,1.1160466666666666,1.1941583333333334
2022-01-25,0.8721,-2.47,0.88168,0.966275,1.09838,1.1881050000000002
2022-01-26,0.8803,0.94,0.87964,0.94145,1.0806533333333332,1.1824416666666666
2022-01-27,0.8686,-1.33,0.87941,0.919255,1.0631733333333335,1.1767716666666668
2022-01-28,0.8438,-2.86,0.8773,0.8953200000000001,1.0455133333333333,1.1699566666666668
2022-02-07,0.8424,-0.17,0.8747,0.8895850000000001,1.0290133333333331,1.16308
2022-02-08,0.8227,-2.34,0.86869,0.8830899999999999,1.01181,1.155935
2022-02-09,0.8574,4.22,0.8671,0.8787499999999999,0.9959866666666668,1.1495783333333334
2022-02-10,0.852,-0.63,0.8634299999999999,0.87478,0.9798133333333332,1.14353
2022-02-11,0.8531,0.13,0.8586600000000001,0.87187,0.96274,1.1374816666666665
2022-02-14,0.8659,1.5,0.8558299999999999,0.86984,0.9457666666666664,1.1318683333333337
2022-02-15,0.8804,1.67,0.85666,0.8691700000000001,0.9297366666666668,1.1264033333333332
2022-02-16,0.886,0.64,0.85723,0.8684350000000001,0.9133766666666666,1.1203333333333334
2022-02-17,0.8815,-0.51,0.8585200000000001,0.8689649999999999,0.89901,1.114325
2022-02-18,0.8879,0.73,0.8629300000000001,0.870115,0.8845233333333333,1.1084083333333334
2022-02-21,0.8864,-0.17,0.8673299999999999,0.8710149999999999,0.8821666666666667,1.1021916666666665
2022-02-22,0.8679,-2.09,0.8718499999999999,0.87027,0.8793433333333334,1.0955533333333334
