date,value,acc_value,up&down,10,20,30,60,operate
2010-09-21,1.9,2.393,0.21,2.4297,2.4513499999999997,2.468366666666667,2.450683333333333,
2010-09-27,1.916,2.411,0.84,2.4211,2.44935,2.466133333333333,2.45215,
2010-09-28,1.899,2.391,-0.89,2.4149000000000003,2.4464499999999996,2.4642333333333335,2.4536166666666666,
2010-09-29,1.904,2.397,0.26,2.4097,2.4436,2.4619,2.454933333333334,
2010-09-30,1.949,2.451,2.36,2.4089,2.4419500000000003,2.4597333333333333,2.4574333333333334,
2010-10-08,2.026,2.542,3.95,2.4167,2.4459999999999997,2.4602000000000004,2.460866666666667,
2010-10-11,2.101,2.63,3.7,2.4371,2.4547999999999996,2.4638666666666666,2.4657,
2010-10-12,2.125,2.659,1.14,2.4646,2.46405,2.4677000000000002,2.4710166666666664,
2010-10-13,2.159,2.699,1.6,2.4961,2.4757,2.4739333333333335,2.47615,
2010-10-14,2.19,2.736,1.44,2.5309,2.4865000000000004,2.4815666666666663,2.481583333333333,
2010-10-15,2.28,2.842,4.11,2.5758,2.50275,2.492833333333333,2.4893333333333336,
2010-10-18,2.268,2.828,-0.53,2.6175,2.5193,2.5054,2.49655,
2010-10-19,2.304,2.871,1.59,2.6654999999999998,2.5401999999999996,2.5194666666666667,2.505133333333333,
2010-10-20,2.31,2.878,0.26,2.7136,2.5616499999999998,2.5336000000000003,2.5138333333333334,
2010-10-21,2.271,2.832,-1.69,2.7517,2.5803000000000003,2.5452,2.520983333333333,
2010-10-22,2.258,2.816,-0.57,2.7790999999999997,2.5979,2.5570333333333335,2.5272333333333337,
2010-10-25,2.319,2.889,2.7,2.8049999999999997,2.62105,2.5715333333333334,2.5346166666666665,
2010-10-26,2.298,2.864,-0.91,2.8255,2.6450500000000003,2.5845333333333333,2.5411999999999995,
2010-10-27,2.251,2.808,-2.05,2.8364,2.6662500000000002,2.5959333333333334,2.5466166666666665,
2010-10-28,2.25,2.807,-0.04,2.8435,2.6872,2.6054999999999997,2.5518833333333335,
2010-10-29,2.216,2.767,-1.51,2.836,2.7059,2.613833333333333,2.5568,
2010-11-01,2.265,2.825,2.21,2.8357,2.7266,2.6247666666666665,2.5617500000000004,
2010-11-02,2.258,2.816,-0.31,2.8302,2.74785,2.6368666666666667,2.5663666666666667,
2010-11-03,2.252,2.809,-0.27,2.8233,2.76845,2.6488666666666663,2.5709833333333334,
2010-11-04,2.28,2.842,1.24,2.8243,2.788,2.661633333333333,2.5755666666666666,
2010-11-05,2.302,2.868,0.96,2.8295000000000003,2.8043,2.6751,2.5813166666666665,
2010-11-08,2.314,2.883,0.52,2.8289,2.81695,2.6903333333333332,2.5872666666666664,
2010-11-09,2.281,2.844,-1.43,2.8269,2.8262,2.705666666666666,2.5931166666666665,
2010-11-10,2.249,2.806,-1.4,2.8266999999999998,2.83155,2.719733333333333,2.5978166666666667,
2010-11-11,2.275,2.836,1.16,2.8296,2.83655,2.734666666666667,2.6028333333333333,
2010-11-12,2.153,2.692,-5.36,2.8221,2.8290499999999996,2.7446333333333333,2.6064999999999996,
2010-11-15,2.145,2.683,-0.37,2.8079,2.8218,2.7537000000000003,2.6099166666666664,
2010-11-16,2.021,2.567,-4.57,2.7830000000000004,2.8066,2.7595666666666663,2.6119,
2010-11-17,2.002,2.544,-0.94,2.7565,2.7899000000000003,2.7644666666666664,2.613183333333333,
2010-11-18,2.026,2.572,1.2,2.7295000000000003,2.7769,2.7685,2.614116666666667,
2010-11-19,2.028,2.575,0.1,2.7001999999999997,2.76485,2.7695999999999996,2.6149,
2010-11-22,2.007,2.55,-1.04,2.6669,2.7479,2.7669333333333332,2.6154,
2010-11-23,1.969,2.505,-1.89,2.633,2.7299499999999997,2.7618,2.61475,
2010-11-24,2.008,2.551,1.98,2.6075000000000004,2.7171,2.7568666666666664,2.6154,
2010-11-25,2.037,2.586,1.44,2.5825,2.7060500000000003,2.751866666666667,2.616716666666667,
2010-11-26,2.014,2.558,-1.13,2.5690999999999997,2.6955999999999998,2.7424000000000004,2.6176166666666663,
2010-11-29,2.008,2.551,-0.3,2.5559,2.6819,2.733166666666667,2.619283333333333,
2010-11-30,1.976,2.513,-1.59,2.5505,2.66675,2.721233333333333,2.62035,
2010-12-01,1.98,2.518,0.2,2.5479,2.6521999999999997,2.7092333333333327,2.6214166666666667,
2010-12-02,1.993,2.533,0.66,2.5439999999999996,2.63675,2.6992666666666665,2.6222333333333334,
2010-12-03,2.003,2.545,0.5,2.541,2.6206,2.690233333333333,2.6236333333333333,
2010-12-06,2.027,2.574,1.2,2.5433999999999997,2.60515,2.679733333333333,2.6256333333333335,
2010-12-07,2.043,2.593,0.79,2.5522,2.5926,2.6706999999999996,2.6276166666666665,
2010-12-08,2.015,2.559,-1.37,2.553,2.5802500000000004,2.6624,2.629166666666667,
2010-12-09,1.993,2.533,-1.09,2.5477,2.5651,2.6532666666666667,2.6293833333333336,
2010-12-10,2.018,2.563,1.25,2.5482,2.55865,2.646466666666667,2.63015,
2010-12-13,2.07,2.625,2.58,2.5555999999999996,2.55575,2.6398,2.632283333333333,
2010-12-14,2.066,2.62,-0.19,2.5663,2.5584,2.6332666666666666,2.635066666666667,
2010-12-15,2.051,2.602,-0.73,2.5747,2.5613,2.6263666666666667,2.6376166666666667,
2010-12-16,2.033,2.581,-0.88,2.5795000000000003,2.56175,2.6176666666666666,2.63965,
2010-12-17,2.029,2.576,-0.2,2.5826000000000002,2.5618,2.6079333333333334,2.6415166666666665,
2010-12-20,1.996,2.537,-1.63,2.5789,2.56115,2.5964,2.6433666666666666,
2010-12-21,2.046,2.596,2.51,2.5792,2.5657,2.5881333333333334,2.6469,
2010-12-22,2.018,2.563,-1.37,2.5796,2.5663,2.580033333333333,2.6498833333333334,
2010-12-23,2.015,2.559,-0.15,2.5822,2.56495,2.5707999999999998,2.6527333333333334,
2010-12-24,2.01,2.554,-0.25,2.5813,2.56475,2.5662000000000003,2.6554166666666665,
2010-12-27,1.974,2.511,-1.79,2.5699,2.56275,2.5604666666666662,2.6570833333333335,
2010-12-28,1.947,2.479,-1.37,2.5558,2.5610500000000003,2.557533333333333,2.65855,
2010-12-29,1.95,2.483,0.15,2.5439,2.5593,2.5555000000000003,2.6599833333333334,
2010-12-30,1.941,2.472,-0.46,2.533,2.55625,2.5521666666666665,2.6603333333333334,
2010-12-31,1.972,2.509,1.6,2.5263,2.55445,2.5499666666666667,2.659783333333333,
2011-01-04,2.01,2.554,1.93,2.528,2.5534499999999998,2.5501,2.6585166666666664,
2011-01-05,1.994,2.535,-0.8,2.5219,2.5505500000000003,2.5510999999999995,2.65645,
2011-01-06,1.979,2.517,-0.75,2.5173,2.54845,2.549966666666667,2.6534166666666663,
2011-01-07,2.001,2.543,1.11,2.5157,2.5489500000000005,2.5485333333333333,2.6502,
2011-01-10,1.971,2.507,-1.5,2.511,2.54615,2.5468333333333333,2.6446166666666664,
2011-01-11,1.995,2.536,1.22,2.5134999999999996,2.5417,2.5463333333333336,2.63975,
2011-01-12,2.013,2.557,0.9,2.5213,2.53855,2.5478000000000005,2.634516666666667,
2011-01-13,2.01,2.554,-0.15,2.5284,2.53615,2.5490000000000004,2.6291166666666665,
2011-01-14,1.978,2.516,-1.59,2.5328,2.5329,2.5484333333333336,2.62385,
2011-01-17,1.915,2.441,-3.19,2.5260000000000002,2.5261500000000003,2.544966666666667,2.6176,
2011-01-18,1.92,2.447,0.26,2.5153,2.52165,2.5407333333333337,2.610233333333333,
2011-01-19,1.95,2.483,1.56,2.5101,2.516,2.5370666666666666,2.6038833333333335,
2011-01-20,1.892,2.414,-2.97,2.4998,2.50855,2.532233333333333,2.5973166666666665,
2011-01-21,1.922,2.449,1.59,2.4904,2.50305,2.529433333333334,2.59135,
2011-01-24,1.908,2.433,-0.73,2.4829999999999997,2.497,2.5251,2.5857833333333335,
2011-01-25,1.907,2.432,-0.05,2.4726,2.49305,2.518666666666667,2.5792333333333333,
2011-01-26,1.922,2.449,0.79,2.4617999999999998,2.49155,2.5129666666666663,2.5731166666666665,
2011-01-27,1.945,2.477,1.2,2.4541,2.49125,2.5088000000000004,2.567583333333333,
2011-01-28,1.94,2.471,-0.26,2.4495999999999998,2.4912,2.505133333333333,2.5614,
2011-01-31,1.959,2.493,0.98,2.4547999999999996,2.4904,2.5023666666666666,2.55515,
2011-02-01,1.965,2.5,0.31,2.4600999999999997,2.4877000000000002,2.5011333333333337,2.5487666666666664,
2011-02-09,1.938,2.468,-1.37,2.4585999999999997,2.48435,2.496866666666667,2.5425,
2011-02-10,1.971,2.507,1.7,2.4678999999999998,2.48385,2.4949999999999997,2.537516666666667,
2011-02-11,1.972,2.509,0.05,2.4739,2.48215,2.493333333333333,2.5320666666666667,
2011-02-14,2.041,2.59,3.5,2.4896000000000003,2.4863,2.4945333333333335,2.5303666666666667,
2011-02-15,2.036,2.584,-0.25,2.5048,2.4886999999999997,2.496966666666667,2.528716666666667,
2011-02-16,2.044,2.594,0.39,2.5193,2.49055,2.5008,2.529166666666667,
2011-02-17,2.04,2.589,-0.2,2.5305,2.4922999999999997,2.5043333333333333,2.5299166666666664,
2011-02-18,2.023,2.569,-0.83,2.5403,2.4949500000000002,2.507566666666667,2.5298666666666665,
2011-02-21,2.039,2.588,0.79,2.5498000000000003,2.5023,2.5101999999999998,2.5300833333333332,
2011-02-22,1.984,2.523,-2.7,2.5521000000000003,2.5061,2.5091666666666668,2.5296333333333334,
2011-02-23,1.989,2.529,0.25,2.5582000000000003,2.5084,2.508966666666667,2.5300333333333334,
2011-02-24,1.995,2.536,0.3,2.5611,2.5145,2.5096,2.5297833333333335,
2011-02-25,1.998,2.539,0.15,2.5641,2.519,2.509466666666667,2.5289999999999995,
2011-02-28,2.012,2.556,0.7,2.5606999999999998,2.52515,2.5111,2.528966666666667,
2011-03-01,2.026,2.572,0.7,2.5595,2.53215,2.5123,2.529316666666667,
2011-03-02,2.032,2.58,0.3,2.5581,2.5387,2.5130666666666666,2.5304333333333333,
2011-03-03,2.043,2.593,0.54,2.5585,2.5445,2.5143666666666666,2.5316833333333335,
2011-03-04,2.071,2.626,1.37,2.5642,2.55225,2.5180333333333333,2.5332333333333334,
2011-03-07,2.113,2.675,2.03,2.5728999999999997,2.56135,2.5258333333333334,2.5354,
2011-03-08,2.113,2.675,0.0,2.5881,2.5700999999999996,2.5334333333333334,2.5370833333333334,
2011-03-09,2.11,2.672,-0.14,2.6024000000000003,2.5803000000000003,2.5397333333333334,2.5384,
2011-03-10,2.062,2.615,-2.27,2.6102999999999996,2.5857,2.5464333333333333,2.5393333333333334,
2011-03-11,2.04,2.589,-1.07,2.6153000000000004,2.5897,2.5510999999999995,2.5402666666666667,
2011-03-14,2.045,2.595,0.25,2.6192,2.58995,2.5564999999999998,2.5408,
2011-03-15,2.01,2.554,-1.71,2.6174,2.5884500000000004,2.5605666666666664,2.539616666666667,
2011-03-16,2.04,2.589,1.49,2.6183,2.5882,2.565233333333333,2.5391,
2011-03-17,2.014,2.558,-1.27,2.6148,2.58665,2.5679333333333334,2.5383666666666667,
2011-03-18,2.026,2.572,0.6,2.6094,2.5868,2.5713000000000004,2.5382166666666666,
2011-03-21,2.027,2.574,0.05,2.5993000000000004,2.5861,2.574,2.5381833333333335,
2011-03-22,2.045,2.595,0.89,2.5913,2.5896999999999997,2.5771666666666664,2.53915,
2011-03-23,2.065,2.619,0.98,2.586,2.5942,2.5822,2.5395333333333334,
2011-03-24,2.054,2.606,-0.53,2.5850999999999997,2.5977,2.5855,2.5402500000000003,
2011-03-25,2.087,2.645,1.61,2.5907,2.6029999999999998,2.5900333333333334,2.541683333333333,
2011-03-28,2.093,2.652,0.29,2.5964,2.6078,2.5921000000000003,2.543316666666667,
2011-03-29,2.086,2.644,-0.33,2.6054000000000004,2.6113999999999997,2.5940999999999996,2.545533333333333,
2011-03-30,2.091,2.649,0.24,2.6114,2.6148499999999997,2.5959333333333334,2.548366666666667,
2011-03-31,2.073,2.628,-0.86,2.6184000000000003,2.6166,2.5972333333333335,2.5507833333333334,
2011-04-01,2.116,2.679,2.07,2.6291,2.61925,2.6009,2.5542333333333334,
2011-04-06,2.165,2.737,2.32,2.6454,2.62235,2.6058666666666666,2.5580333333333334,
2011-04-07,2.163,2.735,-0.09,2.6594,2.62535,2.612933333333333,2.5610500000000003,
